Dryer,temp,hum,dayOfWeeks
0.005773333,74.48,0.87,2
0.005813889,76.11,0.84,2
0.005823333,77.62,0.77,2
0.005977222,78.52,0.71,2
0.005969444,79.05,0.66,2
0.006050556,77.03,0.78,2
0.006068333,74.04,0.87,2
0.005863333,71.43,0.91,2
0.005912222,70.51,0.94,2
0.005953333,69.04,0.94,2
0.005926111,68.77,0.95,3
0.006235,67.87,0.97,3
0.006271667,68.27,0.96,3
0.006262222,67.56,0.97,3
0.006321111,67.52,0.95,3
0.00603,66.97,0.94,3
0.006018333,64.73,0.94,3
0.005907778,64.56,0.91,3
0.006047222,63.93,0.91,3
0.006192222,64.2,0.9,3
0.00626,66.08,0.84,3
0.006166667,69.08,0.76,3
0.006249444,71.52,0.72,3
0.005908333,73.12,0.66,3
0.005965556,74.31,0.59,3
0.00601,75.35,0.57,3
0.005988333,76.24,0.52,3
0.006220556,76.08,0.47,3
0.006165556,74.71,0.51,3
0.006139444,72.25,0.63,3
0.006155,69.19,0.74,3
0.005868333,66.09,0.8,3
0.005762222,63.98,0.84,3
0.005726667,62.43,0.86,3
0.005732778,60.13,0.91,4
0.005886111,59.33,0.91,4
0.005738889,58.03,0.92,4
0.005679444,56,0.91,4
0.005663333,55.34,0.92,4
0.005393889,54.81,0.92,4
0.005452222,53.91,0.93,4
0.005373333,54.69,0.95,4
0.005349444,57.16,0.89,4
0.005656111,61.9,0.81,4
0.005662778,68.19,0.62,4
0.005674444,70.86,0.59,4
0.005766667,71.5,0.57,4
0.005505556,72.59,0.55,4
0.005533889,74.3,0.51,4
0.005627222,73.35,0.52,4
0.005834444,74.02,0.51,4
0.005954444,74,0.49,4
0.005978889,72.16,0.51,4
0.006066667,70.72,0.57,4
0.006016111,68.15,0.63,4
0.005759444,64.15,0.73,4
0.005771111,60.65,0.84,4
0.005785,58,0.88,4
0.005939444,56.33,0.9,5
0.006105556,55.48,0.9,5
0.006158333,54.61,0.92,5
0.006166111,53.5,0.93,5
0.006163333,52.17,0.94,5
0.005835,51.28,0.94,5
0.006181667,51.53,0.95,5
0.006077222,53.41,0.94,5
0.006037222,57.35,0.87,5
0.006002778,62.32,0.76,5
0.005999444,67.26,0.64,5
0.005950556,70.56,0.55,5
0.005908889,72.46,0.51,5
0.005631667,74.32,0.46,5
0.005747778,75.34,0.42,5
0.005942222,76.36,0.42,5
0.005781111,76.55,0.4,5
0.005932778,76.64,0.38,5
0.005855556,76.26,0.39,5
0.005923889,74.41,0.51,5
0.005848889,68.78,0.68,5
0.005543333,63.5,0.8,5
0.005481111,60.34,0.87,5
0.005431111,58.47,0.9,5
0.005540556,57.3,0.93,6
0.005574444,56.18,0.93,6
0.005571667,55.5,0.92,6
0.005582222,54.97,0.93,6
0.005568333,54.09,0.94,6
0.005297222,54.18,0.94,6
0.005324444,54.16,0.94,6
0.005265,57.33,0.9,6
0.005341667,59.61,0.87,6
0.005588333,62.71,0.79,6
0.005599444,66.3,0.74,6
0.005599444,70.4,0.66,6
0.005663889,73.43,0.57,6
0.005518889,74.18,0.54,6
0.005581667,74.91,0.53,6
0.005708889,74.14,0.53,6
0.005126111,73.43,0.6,6
0.005131667,74.13,0.57,6
0.005137778,73.93,0.56,6
0.004087778,72.32,0.6,6
0.004557778,69.99,0.67,6
0.004119444,65.13,0.81,6
0.004463889,61.93,0.87,6
0.006155,60.84,0.88,6
0.005660556,59.77,0.91,0
0.005778889,59.52,0.89,0
0.006027222,58.18,0.93,0
0.006035556,58.2,0.93,0
0.006028333,58.06,0.93,0
0.005685,58.02,0.93,0
0.005683889,58.51,0.92,0
0.005912778,59.06,0.93,0
0.005443889,60.57,0.9,0
0.006581667,62.39,0.88,0
0.006293333,65.52,0.79,0
0.004927222,69.32,0.71,0
0.003993889,72.34,0.62,0
0.003025556,73.77,0.53,0
0.004858889,75.93,0.5,0
0.004054444,77.11,0.44,0
0.004046111,77.28,0.46,0
0.002232778,76.73,0.45,0
0.004048889,75.77,0.49,0
0.003885,73.61,0.53,0
0.005504444,70.78,0.62,0
0.005916667,66.2,0.74,0
0.006221667,63.16,0.8,0
0.004718333,60.95,0.87,0
0.005141667,60.02,0.87,1
0.005021111,59.89,0.86,1
0.004418333,59.13,0.86,1
0.004361667,57.96,0.89,1
0.005105556,57.06,0.9,1
0.005046111,56.2,0.92,1
0.005240556,55.06,0.93,1
0.005157778,59.25,0.89,1
0.00561,62.76,0.82,1
0.006351111,65.65,0.77,1
0.005946667,69.95,0.66,1
0.006698333,74.63,0.56,1
0.00565,77.34,0.53,1
0.005449444,78.71,0.54,1
0.005576111,80.43,0.5,1
0.005649444,80.74,0.51,1
0.005659444,80.96,0.47,1
0.005963333,80.77,0.51,1
0.006603889,81.29,0.48,1
0.004947222,78.28,0.63,1
0.007051667,73.79,0.72,1
0.004717222,69.38,0.82,1
0.006213333,67.58,0.85,1
0.005380556,65.64,0.89,1
0.004469444,64.51,0.89,2
0.005804444,63.55,0.91,2
0.005543889,63.71,0.91,2
0.005662778,62.81,0.92,2
0.005635556,61.27,0.94,2
0.005072778,60.96,0.94,2
0.004417222,60.39,0.93,2
0.004976111,64.23,0.9,2
0.005222222,67.98,0.84,2
0.00597,71.99,0.77,2
0.005910556,76.46,0.7,2
0.005858889,79.35,0.65,2
0.005932778,82.29,0.59,2
0.005547222,82.68,0.57,2
0.005671667,84.4,0.56,2
0.005930556,85.16,0.5,2
0.006599444,85.79,0.51,2
0.006805,85.06,0.53,2
0.005639444,84.26,0.59,2
0.005325556,82.3,0.63,2
0.004878889,80.4,0.67,2
0.004510556,75.97,0.78,2
0.004557778,75.8,0.77,2
0.006166667,75.19,0.78,2
0.004293333,73.18,0.83,3
0.004511667,71.08,0.87,3
0.005175556,69.63,0.9,3
0.005047778,68.84,0.9,3
0.004536111,68.65,0.92,3
0.004428889,68.27,0.92,3
0.004423889,68.45,0.93,3
0.005197778,69.92,0.92,3
0.004870556,74.13,0.83,3
0.004567778,78.28,0.74,3
0.004161667,80.09,0.71,3
0.003922222,82.75,0.66,3
0.003816111,84.73,0.63,3
0.003541667,86.37,0.59,3
0.003157778,86.71,0.58,3
0.003317222,86.83,0.55,3
0.003887222,87.4,0.55,3
0.004880556,84.3,0.64,3
0.005128889,76.14,0.76,3
0.006051111,71.66,0.91,3
0.005685556,70.81,0.91,3
0.006444444,70.48,0.93,3
0.005725,70.53,0.92,3
0.005643333,70.3,0.92,3
0.005552778,69.19,0.92,4
0.006262222,66.86,0.92,4
0.006716111,66.72,0.89,4
0.006748889,66.25,0.87,4
0.006707778,65.32,0.89,4
0.004995,64.89,0.9,4
0.004745556,64.19,0.9,4
0.006353889,64.24,0.88,4
0.006147778,65.42,0.81,4
0.006394444,67.17,0.74,4
0.007243333,67.91,0.72,4
0.006733333,69.94,0.67,4
0.007205556,72.26,0.61,4
0.004267222,72.99,0.54,4
0.004112778,73.85,0.52,4
0.004212222,74.18,0.49,4
0.004260556,74.89,0.47,4
0.005314444,74.83,0.46,4
0.004558889,74.38,0.48,4
0.006047222,73.15,0.51,4
0.005966667,68.49,0.68,4
0.004302222,63.23,0.81,4
0.004370556,61.08,0.87,4
0.004064444,58.92,0.9,4
0.004482222,57.48,0.9,5
0.005101111,55.86,0.9,5
0.005311667,54.56,0.91,5
0.005595556,54.12,0.95,5
0.005192222,53.68,0.96,5
0.005426111,53.36,0.96,5
0.00523,52.9,0.97,5
0.006550556,53.99,0.96,5
0.006095556,56.07,0.92,5
0.005921667,60.25,0.83,5
0.00596,65.79,0.67,5
0.005640556,69.36,0.61,5
0.005608333,72.49,0.56,5
0.005366667,74.51,0.53,5
0.005386667,75.57,0.5,5
0.005627778,76.79,0.48,5
0.005706667,76.88,0.47,5
0.00564,77.27,0.49,5
0.005623333,76.49,0.49,5
0.005624444,74.54,0.57,5
0.007105,69.13,0.74,5
0.005369444,64.33,0.83,5
0.004649444,62.33,0.87,5
0.004409444,60.84,0.9,5
0.004443333,59.18,0.91,6
0.005171111,58.04,0.91,6
0.005488889,57.14,0.93,6
0.005148333,56.78,0.93,6
0.005735556,56.84,0.94,6
0.005873889,57.17,0.94,6
0.005923333,57.86,0.92,6
0.003680556,58.56,0.94,6
0.007150556,63.03,0.87,6
0.005376111,67.48,0.76,6
0.004260556,70.71,0.68,6
0.004835,74.2,0.54,6
0.005279444,75.39,0.51,6
0.00419,76.18,0.47,6
0.004969444,77.14,0.46,6
0.006360556,77.07,0.47,6
0.006334444,75.32,0.52,6
0.00687,74.76,0.55,6
0.007457222,74.58,0.57,6
0.009883333,74.28,0.61,6
0.006362778,71.26,0.69,6
0.004814444,65.88,0.82,6
0.005348333,64.29,0.84,6
0.005152778,63.75,0.85,6
0.004654444,62.28,0.9,0
0.004168889,62.72,0.89,0
0.004324444,62.62,0.89,0
0.004481111,62.75,0.92,0
0.004632778,63.5,0.9,0
0.004738889,63.68,0.9,0
0.005048333,64.51,0.9,0
0.004113889,66.47,0.89,0
0.005332222,68.93,0.83,0
0.006647222,70.26,0.81,0
0.00843,68.18,0.91,0
0.0071,69.47,0.89,0
0.007031667,71.37,0.87,0
0.006525556,74.21,0.77,0
0.006548333,77.44,0.72,0
0.0066,78.35,0.68,0
0.007400556,75.58,0.81,0
0.007595556,74.44,0.83,0
0.007436667,74.56,0.81,0
0.008692222,71.75,0.83,0
0.006301667,70.35,0.86,0
0.005146667,68.26,0.9,0
0.00395,66.19,0.94,0
0.004543889,65.17,0.94,0
0.003817778,64.35,0.97,1
0.005082778,64.19,0.95,1
0.004516667,64.24,0.95,1
0.004513333,64.16,0.95,1
0.004055,64.88,0.95,1
0.003845556,65.38,0.96,1
0.004731667,65.49,0.95,1
0.004506667,65.97,0.96,1
0.004216111,65.75,0.96,1
0.00511,66.91,0.94,1
0.007330556,68.62,0.91,1
0.007346111,70.59,0.89,1
0.007445,73.73,0.8,1
0.006505556,75.44,0.73,1
0.005425,76.63,0.69,1
0.006156667,72.41,0.84,1
0.00576,70.72,0.8,1
0.007042778,66.4,0.91,1
0.007466667,68.01,0.88,1
0.007537778,66.95,0.89,1
0.007452778,66.11,0.88,1
0.007542778,65.11,0.88,1
0.008022222,62.7,0.91,1
0.005222778,61.92,0.9,1
0.005366111,61,0.91,2
0.006283333,60.7,0.9,2
0.005311111,60.55,0.87,2
0.0055,60.03,0.86,2
0.006505,58.81,0.91,2
0.006075,57.85,0.9,2
0.006378333,57.67,0.89,2
0.006951667,58.48,0.87,2
0.007431667,60.12,0.82,2
0.006464444,62.34,0.77,2
0.006302778,65.09,0.7,2
0.006005,67.16,0.63,2
0.005991667,68.35,0.56,2
0.005666667,68.94,0.54,2
0.005833333,70.52,0.51,2
0.005798333,70.94,0.49,2
0.00578,70.71,0.52,2
0.00642,69.43,0.56,2
0.00702,68.61,0.61,2
0.005725556,67.79,0.66,2
0.007151111,63.86,0.78,2
0.004061667,59.49,0.87,2
0.004931667,57.54,0.89,2
0.004662778,55.98,0.92,2
0.005231111,54.93,0.93,3
0.00494,55.65,0.91,3
0.004988333,55.74,0.93,3
0.005253333,55.96,0.93,3
0.004968333,56.42,0.91,3
0.004637778,55.84,0.93,3
0.004793333,56.3,0.92,3
0.006098333,56.9,0.93,3
0.006126667,58.76,0.88,3
0.005645556,60.9,0.84,3
0.005639444,63.74,0.76,3
0.005718333,68.08,0.65,3
0.005814444,70.16,0.6,3
0.005606667,70.89,0.57,3
0.005715556,72.5,0.49,3
0.005760556,73.87,0.46,3
0.005951111,73.51,0.43,3
0.006087778,74.05,0.4,3
0.006088333,73.26,0.45,3
0.006101111,71.72,0.51,3
0.005920556,65.89,0.73,3
0.004565556,60.96,0.84,3
0.003684444,58.52,0.87,3
0.004664444,57.22,0.89,3
0.005031667,56.47,0.92,4
0.005707778,56.38,0.91,4
0.004716111,55.39,0.92,4
0.00478,55.19,0.92,4
0.004961667,54.67,0.92,4
0.005427222,54.96,0.93,4
0.005396111,55.95,0.92,4
0.005775556,57.21,0.9,4
0.006229444,59.58,0.86,4
0.006195,60.98,0.86,4
0.005908889,62.77,0.85,4
0.005832778,65.46,0.78,4
0.005692778,69.46,0.68,4
0.005386111,71.67,0.64,4
0.005235,73.92,0.59,4
0.005229444,74.75,0.59,4
0.005183889,74.57,0.58,4
0.005443889,70.71,0.67,4
0.006133889,69.79,0.71,4
0.005877222,68.18,0.8,4
0.007103889,65.66,0.88,4
0.003704444,63.38,0.91,4
0.003,61.88,0.94,4
0.003596667,60.04,0.95,4
0.003843333,59.96,0.96,5
0.004923889,59.57,0.96,5
0.004765,59.06,0.95,5
0.004924444,58.02,0.94,5
0.005143889,57.43,0.95,5
0.004926667,58.07,0.95,5
0.004786667,58.65,0.97,5
0.005136111,59.9,0.94,5
0.006203333,62.81,0.93,5
0.005807778,66.07,0.9,5
0.005846111,70.13,0.81,5
0.005938889,74.56,0.72,5
0.005981111,77.1,0.66,5
0.006171111,78.98,0.57,5
0.005982778,79.57,0.55,5
0.006513333,79.71,0.54,5
0.006205556,80.23,0.53,5
0.006361667,79.36,0.59,5
0.005241111,77.6,0.64,5
0.005861111,75.08,0.72,5
0.005467778,72.91,0.69,5
0.0056,70.68,0.71,5
0.004086667,67.34,0.82,5
0.004554444,66.7,0.82,5
0.003536111,66.27,0.86,6
0.004893333,65.5,0.88,6
0.004935,64.75,0.9,6
0.004896111,64.29,0.91,6
0.004867222,63.67,0.92,6
0.004561667,63.72,0.92,6
0.004544444,63.54,0.93,6
0.004991667,64.52,0.92,6
0.00612,65.51,0.92,6
0.005925,67.42,0.87,6
0.005786667,69.8,0.8,6
0.005561667,72.02,0.63,6
0.005696111,73.26,0.61,6
0.005447778,74.91,0.57,6
0.003769444,75.72,0.56,6
0.003838889,75.99,0.55,6
0.005456111,76.25,0.53,6
0.005497778,74.88,0.57,6
0.006128889,73.79,0.57,6
0.006102222,72.13,0.62,6
0.003110556,69.64,0.69,6
0.002981111,64.95,0.82,6
0.004710556,63.05,0.87,6
0.005146667,61.19,0.9,6
0.004146111,59.75,0.92,0
0.004295,59.37,0.92,0
0.004586667,57.79,0.95,0
0.004614444,57.25,0.94,0
0.005453333,57.21,0.93,0
0.004983889,57.3,0.95,0
0.005356667,58.44,0.95,0
0.005722222,58.8,0.94,0
0.006637778,60.02,0.92,0
0.006816111,61.59,0.91,0
0.006792778,65.27,0.84,0
0.007011667,68.86,0.73,0
0.006108333,71.89,0.69,0
0.005841111,74.59,0.62,0
0.00587,77.56,0.59,0
0.006187222,77.85,0.56,0
0.005963889,77.32,0.55,0
0.006217222,76.98,0.55,0
0.006171667,75.46,0.57,0
0.007785556,73.44,0.62,0
0.008717222,70.42,0.73,0
0.004143889,66.35,0.84,0
0.003666111,64.06,0.9,0
0.003525556,62.32,0.9,0
0.004208333,62.16,0.9,1
0.00447,61.61,0.92,1
0.004712778,61.51,0.93,1
0.004668889,60.82,0.94,1
0.00461,60.81,0.94,1
0.004237778,60.79,0.94,1
0.004213889,61.11,0.94,1
0.005202222,62.41,0.95,1
0.006075556,64.35,0.91,1
0.006236667,66.77,0.87,1
0.005886111,70.54,0.79,1
0.036685556,72.81,0.74,1
0.005402222,75.12,0.7,1
0.005217222,76.9,0.64,1
0.005263333,77.5,0.63,1
0.005338333,78.45,0.61,1
0.003541667,77.8,0.61,1
0.003182222,78.85,0.6,1
0.003400556,78.46,0.61,1
0.003528333,77.3,0.63,1
0.006610556,72.58,0.77,1
0.003793889,68.48,0.87,1
0.005066667,66.38,0.9,1
0.005449444,64.47,0.94,1
0.005531111,63.41,0.94,2
0.004537778,61.48,0.94,2
0.004690556,60.53,0.94,2
0.005685,59.71,0.97,2
0.00577,58.93,0.95,2
0.005488333,58.43,0.95,2
0.005821667,59.67,0.97,2
0.007092778,61.36,0.96,2
0.006677778,63.15,0.93,2
0.006169444,67.19,0.86,2
0.006125556,72.08,0.75,2
0.006087778,77.26,0.62,2
0.005962778,79.45,0.56,2
0.006488333,81.27,0.54,2
0.006885556,81.1,0.53,2
0.00689,82.54,0.49,2
0.007129444,81.69,0.53,2
0.007825556,79.74,0.57,2
0.006509444,75.24,0.73,2
0.007052222,72.6,0.76,2
0.006155556,68.05,0.87,2
0.006290556,67.23,0.9,2
0.004283333,65.87,0.93,2
0.004166667,65.24,0.94,2
0.003338889,64.92,0.95,3
0.003530556,64.27,0.96,3
0.003469444,64.25,0.94,3
0.003446111,63.59,0.96,3
0.003407778,62.73,0.96,3
0.004098333,62.23,0.95,3
0.003809444,62.62,0.95,3
0.004622778,62.96,0.95,3
0.006070556,64.3,0.92,3
0.00638,66.79,0.86,3
0.005881667,70.17,0.75,3
0.005568333,71.96,0.68,3
0.005555556,72.99,0.63,3
0.005391111,73.96,0.54,3
0.002837222,75.08,0.54,3
0.002953333,76.69,0.48,3
0.003082222,76.45,0.45,3
0.003883333,76.39,0.46,3
0.004630556,76.06,0.45,3
0.005852222,74.18,0.5,3
0.008938333,66.69,0.76,3
0.007181667,62.78,0.83,3
0.006737778,60.93,0.87,3
0.006351667,58.15,0.92,3
0.006543889,57.13,0.92,4
0.005918889,56.39,0.93,4
0.005956111,54.52,0.92,4
0.006021111,54.67,0.95,4
0.006119444,53.98,0.96,4
0.005721111,53.36,0.94,4
0.005675,53.08,0.94,4
0.005531111,54.97,0.94,4
0.006572222,57.5,0.91,4
0.006457222,62.34,0.81,4
0.006083333,67.35,0.69,4
0.006120556,69.58,0.61,4
0.006202222,71.32,0.56,4
0.005813333,71.01,0.56,4
0.005956111,70.48,0.55,4
0.006027222,70.72,0.59,4
0.00627,68.17,0.62,4
0.006083333,66.59,0.64,4
0.006787778,66.33,0.66,4
0.005972222,64.55,0.72,4
0.006329444,61.62,0.79,4
0.00454,58.23,0.89,4
0.004711667,56.28,0.9,4
0.004462222,54.82,0.92,4
0.004283333,53.56,0.93,5
0.005092778,53.09,0.94,5
0.004980556,52.83,0.93,5
0.00492,51.38,0.97,5
0.004895556,51.23,0.95,5
0.004748889,51.46,0.94,5
0.004746667,50.88,0.96,5
0.005712222,52.7,0.97,5
0.006212222,54.69,0.94,5
0.005268889,59.46,0.86,5
0.005763333,66.26,0.71,5
0.005458333,69.76,0.62,5
0.00559,71.92,0.58,5
0.005463333,73.96,0.54,5
0.005441667,74.45,0.51,5
0.005687778,75.74,0.49,5
0.005705,76.01,0.48,5
0.006262778,75.3,0.51,5
0.006745556,75.08,0.52,5
0.006368333,73.58,0.56,5
0.007544444,67.29,0.75,5
0.006643333,62.51,0.85,5
0.006232222,60.52,0.89,5
0.004441667,58.74,0.91,5
0.005652222,56.89,0.93,6
0.005733889,55.75,0.93,6
0.005791111,54.95,0.92,6
0.005457222,53.32,0.95,6
0.004919444,52.77,0.95,6
0.005439444,52.37,0.95,6
0.005478333,52.76,0.95,6
0.006608333,54.05,0.97,6
0.007107222,58.14,0.91,6
0.008725556,62.12,0.85,6
0.005796667,68.94,0.7,6
0.005475,72.55,0.61,6
0.005747222,75.61,0.55,6
0.006091111,77.41,0.53,6
0.003888889,78.88,0.48,6
0.002796111,79.6,0.47,6
0.002953333,79.71,0.43,6
0.003188333,79.7,0.44,6
0.003702778,77.94,0.46,6
0.004071111,75.55,0.56,6
0.005883333,68.74,0.75,6
0.006127222,64.19,0.85,6
0.005747222,62.24,0.86,6
0.005356667,60.18,0.91,6
0.005245556,58.78,0.92,0
0.005363333,57.46,0.93,0
0.005316111,56.23,0.92,0
0.005239444,55.24,0.94,0
0.005238333,54.3,0.94,0
0.005002778,53.27,0.94,0
0.005101111,52.43,0.95,0
0.006069444,54.82,0.95,0
0.006651111,59.06,0.88,0
0.006891667,64.11,0.8,0
0.005653889,69.65,0.65,0
0.005692778,75.12,0.54,0
0.005703333,78.13,0.5,0
0.005545556,79.66,0.47,0
0.005579444,80.96,0.43,0
0.005790556,79.78,0.44,0
0.00569,80.56,0.44,0
0.005997222,81.22,0.44,0
0.006442222,79.85,0.46,0
0.006245,77.42,0.55,0
0.005165556,70.02,0.74,0
0.004447222,65.22,0.83,0
0.004513889,62.8,0.88,0
0.003558333,61.59,0.89,0
0.003820556,59.3,0.92,1
0.003960556,58.85,0.91,1
0.004016111,57.41,0.94,1
0.004953333,57.08,0.94,1
0.004929444,55.92,0.94,1
0.004581111,54.81,0.95,1
0.004572222,54.37,0.95,1
0.005166111,55.69,0.95,1
0.005887222,61.37,0.87,1
0.005609444,66.42,0.77,1
0.005702778,72.06,0.69,1
0.007102222,76.71,0.57,1
0.006522222,79.78,0.48,1
0.006326111,81.95,0.44,1
0.00638,82.84,0.42,1
0.004807778,82.41,0.43,1
0.00395,82,0.51,1
0.004723333,78.97,0.53,1
0.004589444,76.79,0.61,1
0.006713889,74.34,0.68,1
0.005378889,72.25,0.74,1
0.005922778,70.08,0.77,1
0.005648333,68.23,0.81,1
0.005393333,66.9,0.83,1
0.004297778,65.17,0.84,2
0.005362222,63.31,0.87,2
0.004890556,61.96,0.89,2
0.005450556,61.34,0.88,2
0.005498333,60.05,0.9,2
0.005288889,59.51,0.89,2
0.004768889,60.52,0.84,2
0.005606667,61.77,0.84,2
0.005832222,64.32,0.81,2
0.005788889,68.26,0.74,2
0.005796667,71.42,0.66,2
0.005967222,72.65,0.6,2
0.006185,73.4,0.58,2
0.005750556,73.23,0.59,2
0.006155556,74.09,0.6,2
0.006707222,74.46,0.61,2
0.006721667,74.12,0.62,2
0.007174444,72.54,0.61,2
0.007740556,71.65,0.63,2
0.006644444,71.33,0.66,2
0.007493889,70.37,0.71,2
0.006508889,68.51,0.79,2
0.005973889,69.09,0.8,2
0.005406111,70.24,0.77,2
0.005358333,70.34,0.77,3
0.005628333,70.45,0.75,3
0.005748333,70.86,0.74,3
0.005632778,70.09,0.77,3
0.004708333,69.2,0.78,3
0.004265,69.35,0.75,3
0.004525,68.07,0.77,3
0.005272222,67.65,0.79,3
0.006370556,65.85,0.88,3
0.005729444,67.55,0.83,3
0.005898333,67.57,0.82,3
0.005711111,66.39,0.9,3
0.006431667,66.57,0.87,3
0.005536111,66.68,0.85,3
0.005529444,67.11,0.84,3
0.005828333,66.41,0.85,3
0.006270556,67.06,0.85,3
0.006196667,67.46,0.85,3
0.006521667,66.77,0.88,3
0.005871667,65.8,0.9,3
0.005437778,64.55,0.94,3
0.004313889,64.15,0.95,3
0.006015,63.88,0.91,3
0.004323333,63.2,0.92,3
0.003917222,61.87,0.9,4
0.004642222,61.64,0.83,4
0.004733333,60.57,0.81,4
0.004778333,59.68,0.8,4
0.00479,58.76,0.78,4
0.004561111,57.82,0.76,4
0.005628889,56.01,0.76,4
0.006384444,56.06,0.76,4
0.005691111,58.58,0.74,4
0.0058,59.56,0.71,4
0.005323889,61,0.7,4
0.00621,62.67,0.67,4
0.006131111,66.21,0.59,4
0.005595,65.91,0.57,4
0.005751667,67.3,0.57,4
0.006128889,68.21,0.49,4
0.006272778,69.28,0.45,4
0.006804444,68.82,0.46,4
0.007964444,67.84,0.48,4
0.00831,66.72,0.54,4
0.010287778,60.11,0.78,4
0.008162222,57.41,0.87,4
0.006508889,56.02,0.87,4
0.006414444,55.72,0.9,4
0.006189444,56.23,0.88,5
0.006403889,55.58,0.9,5
0.006335,55.34,0.92,5
0.006182222,54.35,0.92,5
0.006095556,52.68,0.93,5
0.005720556,51.6,0.96,5
0.004798889,50.67,0.95,5
0.005626111,52.4,0.93,5
0.005715,54.1,0.91,5
0.005698889,56.37,0.86,5
0.006697222,58.17,0.78,5
0.00624,58.22,0.79,5
0.00609,60.23,0.73,5
0.005788333,60.94,0.69,5
0.005882222,61.33,0.68,5
0.005956111,62.78,0.66,5
0.006063889,62.64,0.66,5
0.006067222,62.25,0.7,5
0.006127778,62.42,0.68,5
0.007157222,60.92,0.7,5
0.006921667,59.8,0.75,5
0.006919444,59.61,0.74,5
0.005944444,59.31,0.72,5
0.00604,57.92,0.76,5
0.006131667,56.06,0.84,6
0.006302222,54.46,0.89,6
0.006213333,54.28,0.9,6
0.006002778,52.81,0.92,6
0.005491667,51.84,0.93,6
0.005502778,50.26,0.93,6
0.005688333,49.52,0.94,6
0.005641667,50.57,0.92,6
0.006013333,56.35,0.87,6
0.006062778,61.05,0.75,6
0.006848889,65.08,0.64,6
0.006953889,67.93,0.58,6
0.007096667,67.97,0.53,6
0.006651111,69.56,0.49,6
0.006731667,71.21,0.48,6
0.006895556,71.28,0.47,6
0.006868889,70.51,0.48,6
0.006796667,69.61,0.55,6
0.007061111,67.99,0.62,6
0.007497778,65.09,0.74,6
0.006777778,62.7,0.77,6
0.006053333,62.48,0.76,6
0.006706667,60.76,0.83,6
0.00684,60.11,0.85,6
0.005907778,59.23,0.89,0
0.005100556,59.12,0.9,0
0.005037778,58.51,0.89,0
0.005000556,57.89,0.91,0
0.004767222,58.31,0.91,0
0.003776667,58.29,0.9,0
0.004288333,58.47,0.91,0
0.005179444,59.09,0.9,0
0.005008889,60.28,0.9,0
0.005847222,61.83,0.86,0
0.006042778,63.42,0.82,0
0.005089444,66.89,0.74,0
0.004757778,68.86,0.71,0
0.005108333,70.84,0.63,0
0.004860556,72.29,0.6,0
0.004916667,71.79,0.58,0
0.005313889,73.38,0.53,0
0.005656667,72.95,0.51,0
0.006210556,71.48,0.52,0
0.005754444,67.94,0.61,0
0.006198889,64.65,0.65,0
0.004557778,59.04,0.84,0
0.005489444,57.26,0.88,0
0.005028333,55.68,0.89,0
0.005403333,54.33,0.91,1
0.005472222,53.34,0.92,1
0.005546111,53.16,0.92,1
0.005643333,53.44,0.94,1
0.005702778,54.73,0.91,1
0.005593333,54.38,0.94,1
0.005462778,54.51,0.93,1
0.006483889,55.55,0.93,1
0.005863889,59.15,0.87,1
0.006451667,62.02,0.79,1
0.378993333,64.84,0.64,1
0.006326667,66.85,0.6,1
0.005922778,68.4,0.54,1
0.00575,69.71,0.53,1
0.0058,71.5,0.46,1
0.005950556,71.82,0.43,1
0.005896667,72.54,0.42,1
0.005911667,72.25,0.42,1
0.006118889,70.5,0.44,1
0.006457222,67.37,0.59,1
0.007198333,61.29,0.75,1
0.00493,57.19,0.83,1
0.005201111,54.04,0.89,1
0.004984444,52.84,0.91,1
0.004803889,51.23,0.91,2
0.00478,50.17,0.92,2
0.004660556,49.12,0.93,2
0.004587778,48.1,0.94,2
0.004572222,47.21,0.93,2
0.004436667,46.14,0.92,2
0.004636111,45.78,0.93,2
0.005041111,46.59,0.97,2
0.004817778,52.1,0.88,2
0.005623333,58.07,0.77,2
0.005866111,62.96,0.69,2
0.006042222,67.43,0.57,2
0.006162778,70.32,0.51,2
0.005878333,72.69,0.47,2
0.006252778,74.09,0.45,2
0.006285,75.28,0.44,2
0.006476667,76.08,0.43,2
0.006808333,76.23,0.43,2
0.006726111,75.23,0.47,2
0.006797222,71.79,0.56,2
0.008125556,64.81,0.74,2
0.006866667,59.84,0.85,2
0.005961111,57.43,0.89,2
0.006585,55.97,0.9,2
0.005635556,55.04,0.93,3
0.005762778,54.24,0.92,3
0.006475,53.61,0.93,3
0.006696111,52.95,0.94,3
0.00666,52.41,0.94,3
0.006298889,52.43,0.94,3
0.006105556,52.18,0.94,3
0.006023889,54.42,0.94,3
0.004831667,58.26,0.88,3
0.004516667,62.46,0.81,3
0.00588,68.17,0.72,3
0.005912222,73.55,0.65,3
0.005856667,75.28,0.61,3
0.005521667,77.54,0.58,3
0.003001111,78.89,0.58,3
0.002916667,80.58,0.56,3
0.003273889,79.47,0.59,3
0.004519444,78.64,0.61,3
0.003207222,77.21,0.64,3
0.005008333,75.45,0.64,3
0.004898889,73.82,0.67,3
0.005953889,72.39,0.7,3
0.008226111,70.76,0.75,3
0.004837222,70.7,0.73,3
0.003628889,69.97,0.74,4
0.003872222,68.68,0.75,4
0.003851667,67.93,0.76,4
0.003652778,65.5,0.87,4
0.004813333,64.13,0.93,4
0.005010556,63.71,0.94,4
